,price,property_type,subproperty_type,locality,construction_year,total_area_sqm,nbr_bedrooms,fl_furnished,fl_open_fire,terrace_sqm,garden_sqm,fl_swimming_pool,fl_floodzone,primary_energy_consumption_sqm,heating_type,fl_double_glazing,cadastral_income,kitchen_type,state_of_building
15078,180000.0,APARTMENT,DUPLEX,Soignies,1977.0,139.0,4.0,0,0,0.0,0.0,0,0,474.0,GAS,1,713.0,3.0,4.0
15079,339000.0,HOUSE,VILLA,Tournai,1960.0,278.0,5.0,0,0,50.0,700.0,0,0,263.0,GAS,0,1191.731529858124,5.0,4.0
15080,475000.0,HOUSE,HOUSE,Oostend,1991.0,150.0,5.0,0,0,0.0,0.0,0,1,469.0,FUELOIL,1,1373.0,3.0,3.7244699340943725
15081,525000.0,HOUSE,HOUSE,Veurne,1935.0,176.0,3.0,0,0,0.0,0.0,0,0,99.0,GAS,1,800.0,4.152719022230076,6.0
15082,265000.0,APARTMENT,APARTMENT,Namur,2024.0,94.0,2.0,0,0,10.0,0.0,0,1,86.0,GAS,0,1089.324351136312,3.0,6.0
15083,449000.0,HOUSE,HOUSE,Liège,1972.0,240.0,3.0,0,0,19.0,300.0,0,1,223.0,ELECTRIC,1,1432.0,4.0,4.0
15084,399000.0,HOUSE,VILLA,Kortrijk,1970.0,250.0,3.0,0,0,20.0,1000.0,0,0,516.0,FUELOIL,1,1274.7643774208059,3.0,4.0
15085,690000.0,HOUSE,HOUSE,Leuven,1990.0,206.0,4.0,0,0,55.0,5135.0,0,0,218.0,GAS,0,1276.0,5.0,4.0
15086,249000.0,APARTMENT,GROUND_FLOOR,Mechelen,1962.0,73.0,2.0,0,1,10.0,58.0,0,0,243.0,GAS,1,1067.1822584508004,3.0,6.0
15087,575000.0,APARTMENT,APARTMENT,Brussels,2012.0,120.0,3.0,1,0,6.0,0.0,0,0,95.0,GAS,1,1518.3273969260902,5.0,6.0
15088,475000.0,HOUSE,COUNTRY_COTTAGE,Gent,1800.0,125.0,3.0,0,1,0.0,0.0,0,0,1175.0,GAS,0,299.0,1.0,2.4300329505057374
15089,332000.0,APARTMENT,GROUND_FLOOR,Nivelles,2008.0,95.0,2.0,0,1,15.0,0.0,0,0,207.0,FUELOIL,1,1182.0443643065794,3.0,3.706740231685127
15090,840000.0,APARTMENT,APARTMENT,Brussels,2001.0,202.0,3.0,0,0,9.0,0.0,0,0,115.0,GAS,0,1885.0558070298794,5.0,6.0
15091,430000.0,HOUSE,HOUSE,Sint-Niklaas,2021.0,255.0,3.0,0,0,0.0,0.0,0,0,60.0,GAS,0,1317.6646819990915,3.5925852802207814,4.1043152919391375
15092,239000.0,HOUSE,HOUSE,Liège,1960.0,105.0,2.0,0,0,15.0,113.0,0,0,319.0,GAS,1,919.0,1.0,4.0
15093,509000.0,HOUSE,MANSION,Antwerp,1907.0,220.0,3.0,0,0,13.0,0.0,0,0,306.0,GAS,1,1426.9912646593598,4.0,3.0
15094,1095000.0,HOUSE,VILLA,Brussels,1985.0,360.0,4.0,0,0,46.0,400.0,0,0,177.0,GAS,0,4568.0,4.0,4.0
15095,499000.0,HOUSE,MIXED_USE_BUILDING,Mechelen,1875.0,396.0,4.0,0,0,0.0,0.0,0,0,369.0,GAS,1,922.0,5.0,1.0
15096,360000.0,HOUSE,HOUSE,Liège,1972.0,220.0,3.0,0,0,15.0,600.0,0,0,274.0,ELECTRIC,1,1534.0,3.0,1.0
15097,205000.0,APARTMENT,FLAT_STUDIO,Brussels,1978.0,40.0,0.0,0,0,4.0,0.0,0,0,342.0,GAS,1,1006.2915036129692,4.0,4.0
15098,282500.0,HOUSE,EXCEPTIONAL_PROPERTY,Charleroi,2021.0,141.0,3.0,0,0,0.0,0.0,0,1,90.0,GAS,0,1113.5422650609103,3.0,3.7006042432642774
15099,259000.0,HOUSE,HOUSE,Turnhout,1969.0,169.0,3.0,0,0,0.0,0.0,0,1,629.0,GAS,1,1081.0210664245708,3.499006793178852,4.0
15100,503240.0,APARTMENT,APARTMENT,Tongeren,2023.0,183.0,2.0,0,0,29.0,0.0,0,1,0.0,GAS,0,1419.0201112281538,4.144610716852081,6.0
15101,175000.0,APARTMENT,FLAT_STUDIO,Brussels,1970.0,35.0,0.0,0,0,0.0,0.0,0,0,204.0,GAS,1,964.7750798276346,4.0,4.0
15102,185000.0,APARTMENT,APARTMENT,Brussels,1964.0,72.0,2.0,0,0,13.0,0.0,0,1,311.0,GAS,1,978.6138877539413,3.471340651847955,4.001245587091704
15103,395000.0,APARTMENT,APARTMENT,Gent,2017.0,115.0,2.0,0,0,20.0,0.0,0,1,57.0,GAS,1,1210.0,3.0,3.7145796612931727
15104,595000.0,HOUSE,HOUSE,Brussels,1953.0,140.0,4.0,0,0,1.0,1.0,0,1,367.0,GAS,1,1341.0,3.0,4.0
15105,259000.0,HOUSE,HOUSE,Turnhout,1958.0,269.0,3.0,0,0,0.0,0.0,0,0,642.0,GAS,0,686.0,2.6691981982734347,1.0
15106,239000.0,APARTMENT,APARTMENT,Gent,1968.0,86.0,2.0,0,1,0.0,0.0,0,0,281.0,GAS,1,773.0,3.4913809239107376,4.0
15107,299000.0,APARTMENT,APARTMENT,Mechelen,1981.0,80.0,2.0,0,0,0.0,0.0,0,0,106.0,GAS,1,1136.3762981384107,3.5141476806724183,4.0
15108,299000.0,APARTMENT,APARTMENT,Mechelen,1991.0,136.0,2.0,0,0,24.0,0.0,0,0,211.0,GAS,1,1202.0,3.0,4.0
15109,275000.0,HOUSE,MIXED_USE_BUILDING,Liège,1850.0,136.0,3.0,0,0,0.0,0.0,0,0,386.0,FUELOIL,1,3031.0,3.0,4.0
15110,289000.0,HOUSE,HOUSE,Antwerp,1946.0,196.0,3.0,0,1,0.0,30.0,0,1,380.0,GAS,1,1122.5374902079125,3.0,4.0
15111,159000.0,HOUSE,HOUSE,Liège,1935.0,150.0,3.0,0,0,47.0,168.0,0,0,512.0,FUELOIL,1,460.0,4.0,3.0
15112,235000.0,HOUSE,HOUSE,Dendermonde,1956.0,100.0,2.0,0,0,0.0,0.0,0,0,967.0,GAS,0,426.0,3.0,1.0
15113,795000.0,HOUSE,HOUSE,Brussels,1930.0,194.0,3.0,0,0,0.0,0.0,0,1,330.0,GAS,1,1058.0,2.0,6.0
15114,349000.0,HOUSE,HOUSE,Kortrijk,2011.0,120.0,3.0,0,0,1.0,1.0,0,0,80.0,GAS,1,630.0,3.0,4.0
15115,262000.0,APARTMENT,APARTMENT,Oostend,2021.0,84.0,2.0,0,0,14.0,0.0,0,1,0.0,GAS,0,1085.1727087619852,4.0532960243783815,6.0
15116,249000.0,APARTMENT,APARTMENT,Antwerp,1979.0,80.0,2.0,0,1,0.0,0.0,0,0,161.0,GAS,1,949.0,3.0,4.0
15117,685000.0,HOUSE,VILLA,Nivelles,1968.0,210.0,3.0,0,0,34.0,250.0,0,1,409.0,GAS,1,3021.0,5.0,4.0
15118,264000.0,APARTMENT,APARTMENT,Brussels,1969.0,80.0,2.0,0,0,10.0,0.0,0,1,198.0,FUELOIL,1,1065.0,3.5008948686518933,4.0
15119,130000.0,APARTMENT,FLAT_STUDIO,Brussels,1874.0,25.0,1.0,0,0,0.0,0.0,0,0,475.0,GAS,1,902.5004441496327,4.0,4.0
15120,359000.0,HOUSE,HOUSE,Brugge,2014.0,156.0,4.0,0,0,25.0,45.0,0,0,110.0,GAS,1,966.0,5.0,6.0
15121,650000.0,APARTMENT,PENTHOUSE,Brussels,1995.0,144.0,3.0,0,0,6.0,0.0,0,1,129.0,GAS,1,1622.1184563894267,5.0,6.0
15122,279000.0,HOUSE,HOUSE,Brugge,1973.0,149.0,3.0,0,0,0.0,0.0,0,1,578.0,FUELOIL,1,708.0,3.5178306681798555,4.0409746962745725
15123,490000.0,HOUSE,BUNGALOW,Verviers,1979.0,362.0,6.0,0,1,55.0,3028.0,0,1,328.0,FUELOIL,1,2012.0,3.0,5.0
15124,670000.0,HOUSE,VILLA,Turnhout,1992.0,395.0,5.0,0,0,50.0,0.0,0,0,152.0,GAS,1,1782.0,3.0,4.0
15125,420000.0,HOUSE,APARTMENT_BLOCK,Brussels,1930.0,252.0,6.0,0,0,15.0,75.0,0,0,356.0,GAS,0,1303.8258741275522,1.0,1.0
15126,595000.0,APARTMENT,APARTMENT,Brussels,2023.0,114.0,2.0,0,0,6.0,0.0,0,1,99.0,GAS,1,1546.00501278298,5.0,6.0
15127,219000.0,APARTMENT,APARTMENT,Brussels,1964.0,105.0,3.0,0,0,7.0,0.0,0,0,153.0,GAS,1,1025.6658347658104,1.0,1.0
15128,320000.0,APARTMENT,APARTMENT,Liège,2024.0,100.0,2.0,0,0,9.0,0.0,0,1,45.0,GAS,1,1165.4377947869832,3.538148916461553,4.058039097926004
15129,399000.0,HOUSE,VILLA,Liège,1988.0,171.0,4.0,0,0,312.0,3600.0,1,0,259.0,FUELOIL,1,1296.0,5.0,4.0
15130,340000.0,HOUSE,VILLA,Soignies,2016.0,126.0,3.0,0,0,30.0,800.0,0,1,15965.0,GAS,1,682.0,4.082719704518511,6.0
15131,579000.0,HOUSE,MANSION,Leuven,1902.0,255.0,5.0,0,0,0.0,75.0,0,1,198.0,GAS,1,1722.0,3.0,3.0
15132,549000.0,APARTMENT,PENTHOUSE,Antwerp,2022.0,97.0,1.0,0,0,37.0,3776.0,0,0,20.0,ELECTRIC,1,1482.3464963331799,5.0,5.028620203486792
15133,195000.0,APARTMENT,APARTMENT,Sint-Niklaas,1993.0,95.0,2.0,0,0,4.0,0.0,0,0,380.0,ELECTRIC,1,607.0,3.1981283346434757,3.0
15134,160000.0,APARTMENT,APARTMENT,Thuin,1976.0,78.0,2.0,0,0,0.0,100.0,0,0,246.0,FUELOIL,1,1056.0,5.0,4.0
15135,119000.0,APARTMENT,APARTMENT,Liège,1972.0,81.0,2.0,0,0,16.0,0.0,0,0,211.0,FUELOIL,1,889.0,4.0,4.327826410653653
15136,135000.0,APARTMENT,APARTMENT,Oostend,1975.0,42.0,2.0,0,0,0.0,0.0,0,0,398.0,ELECTRIC,1,503.0,3.451989690394604,4.0
15137,344000.0,APARTMENT,APARTMENT,Brussels,2023.0,89.0,2.0,0,0,3.0,0.0,0,1,108.0,GAS,1,1198.650933779014,5.0,6.0
15138,270000.0,HOUSE,BUNGALOW,Gent,1962.0,175.0,3.0,0,0,0.0,0.0,0,1,884.0,GAS,0,746.0,3.513380019154549,4.037164093046236
15139,109000.0,HOUSE,HOUSE,Liège,1899.0,100.0,3.0,0,0,0.0,0.0,0,0,1095.0,GAS,0,1.0,3.4336684776673976,3.969673883689924
15140,475000.0,HOUSE,HOUSE,Aalst,1959.0,174.0,3.0,1,0,40.0,0.0,0,1,643.0,FUELOIL,1,1379.939317676987,3.0,4.0
15141,799000.0,APARTMENT,GROUND_FLOOR,Brussels,1896.0,254.0,3.0,0,0,60.0,60.0,0,1,263.0,GAS,1,2921.0,5.0,5.059056777283981
15142,660000.0,APARTMENT,GROUND_FLOOR,Brussels,1962.0,165.0,3.0,0,0,20.0,810.0,0,0,427.0,GAS,1,3257.0,5.0,4.0
15143,395000.0,HOUSE,HOUSE,Hasselt,2024.0,168.0,3.0,0,1,0.0,0.0,0,0,45.0,GAS,1,1269.2288542556128,3.0,3.7145496714934803
15144,1175000.0,APARTMENT,KOT,Brugge,1900.0,319.0,8.0,0,0,0.0,0.0,0,0,275.0,GAS,1,1452.0,3.568979010411605,3.0
15145,765000.0,HOUSE,VILLA,Antwerp,1979.0,372.0,3.0,0,0,60.0,0.0,1,1,362.0,FUELOIL,1,1781.2647476098755,5.0,4.0
15146,382000.0,HOUSE,HOUSE,Mechelen,1956.0,216.0,5.0,0,0,0.0,80.0,1,0,326.0,GAS,1,1.0,5.0,5.008552032819189
15147,249000.0,HOUSE,HOUSE,Oostend,2001.0,77.0,3.0,0,0,0.0,0.0,0,0,1014.0,ELECTRIC,1,651.0,3.0,3.696662333388508
15148,795000.0,HOUSE,HOUSE,Brussels,1932.0,366.0,6.0,0,1,23.0,327.0,0,0,411.0,GAS,0,3827.0,3.7733521234536056,4.256931108845616
15149,549000.0,HOUSE,MIXED_USE_BUILDING,Liège,1986.0,325.0,4.0,0,0,30.0,600.0,0,1,315.0,FUELOIL,1,1752.0,3.6088315395642168,4.0
15150,725000.0,HOUSE,HOUSE,Brussels,1920.0,232.0,8.0,0,0,30.0,178.0,0,1,254.0,GAS,1,1725.909515953108,3.0,1.0
15151,450000.0,HOUSE,HOUSE,Dinant,1960.0,286.0,5.0,0,0,0.0,0.0,0,0,508.0,FUELOIL,1,2079.0,3.6025316374980676,4.112381279034055
15152,1839000.0,APARTMENT,APARTMENT,Brussels,2018.0,203.0,3.0,0,0,76.0,0.0,0,1,0.0,GAS,1,3267.5527191069154,4.289865612373076,4.6970712679800855
15153,202070.0,APARTMENT,APARTMENT,Veurne,2023.0,50.0,1.0,0,0,4.0,0.0,0,0,0.0,GAS,0,1002.236732887848,3.4774575250536337,4.0
15154,297500.0,APARTMENT,GROUND_FLOOR,Turnhout,2022.0,105.0,2.0,0,0,10.0,0.0,0,0,0.0,GAS,1,1134.300476953537,3.0,3.7024636336948378
15155,389000.0,HOUSE,MANSION,Mechelen,1950.0,257.0,5.0,0,0,0.0,0.0,0,0,584.0,GAS,1,1551.0,2.718541529968999,1.0
15156,450000.0,HOUSE,VILLA,Nivelles,1969.0,200.0,4.0,0,0,14.0,0.0,0,0,411.0,GAS,1,2156.0,3.0,1.0
15157,439000.0,HOUSE,HOUSE,Brussels,1960.0,150.0,3.0,0,0,0.0,70.0,0,1,230.0,GAS,1,1330.11960909924,5.0,6.0
15158,395000.0,APARTMENT,APARTMENT,Dinant,2020.0,122.0,2.0,0,0,0.0,0.0,0,1,129.0,GAS,1,1269.2288542497845,3.5752646190246633,4.089591048389504
15159,620000.0,HOUSE,MANSION,Antwerp,1890.0,299.0,5.0,0,0,0.0,0.0,0,1,315.0,GAS,1,1140.0,3.0,5.0
15160,749000.0,HOUSE,HOUSE,Brussels,1913.0,220.0,8.0,0,0,20.0,0.0,0,0,308.0,GAS,1,1511.0,4.0,5.0
15161,245000.0,HOUSE,HOUSE,Kortrijk,1965.0,230.0,5.0,0,0,0.0,190.0,0,0,913.0,GAS,0,570.0,4.0,4.3436951015670315
15162,275000.0,HOUSE,HOUSE,Nivelles,1850.0,156.0,3.0,0,1,0.0,1500.0,0,1,766.0,GAS,0,1103.1631591434352,1.0,2.0
15163,255000.0,HOUSE,HOUSE,Leuven,1947.0,130.0,3.0,0,0,0.0,0.0,0,1,726.0,GAS,1,515.0,3.5059427744881617,4.0309529949415435
15164,745000.0,HOUSE,HOUSE,Halle-Vilvoorde,1986.0,299.0,4.0,0,0,0.0,0.0,0,0,104.0,GAS,1,1965.0,3.6830103737722832,4.0
15165,229000.0,APARTMENT,DUPLEX,Brussels,1910.0,85.0,2.0,0,0,0.0,0.0,0,1,582.0,GAS,1,1039.5046426372433,3.0,4.0
15166,765000.0,APARTMENT,APARTMENT,Brugge,2003.0,90.0,3.0,0,0,0.0,0.0,0,0,130.0,GAS,1,1781.2647475585554,3.0,6.0
15167,575000.0,HOUSE,VILLA,Maaseik,1973.0,520.0,4.0,0,0,150.0,1250.0,0,1,280.0,GAS,1,1551.0,5.0,5.031826603530266
15168,248000.0,APARTMENT,APARTMENT,Brussels,2010.0,68.0,1.0,0,0,8.0,0.0,0,1,97.0,GAS,1,1039.0,3.0,4.0
15169,298000.0,HOUSE,HOUSE,Sint-Niklaas,1936.0,110.0,2.0,0,0,0.0,0.0,0,0,199.0,GAS,1,280.0,3.5136001215399695,4.0
15170,675000.0,HOUSE,HOUSE,Leuven,1985.0,173.0,4.0,0,1,19.0,2817.0,0,0,476.0,ELECTRIC,1,3026.0,3.0,3.0
15171,470000.0,APARTMENT,PENTHOUSE,Antwerp,1996.0,115.0,3.0,0,0,0.0,0.0,0,0,180.0,GAS,1,1373.019913720752,5.0,4.0
15172,273000.0,APARTMENT,APARTMENT,Brussels,2024.0,87.0,2.0,0,0,9.0,0.0,0,1,25.0,GAS,0,1100.3953974870553,5.0,6.0
15173,1195000.0,HOUSE,HOUSE,Leuven,1918.0,176.0,6.0,0,0,0.0,25.0,0,0,149.0,GAS,1,2376.3334885284253,3.853303560528305,4.0
15174,795000.0,APARTMENT,APARTMENT,Brussels,1991.0,175.0,3.0,0,0,10.0,0.0,0,0,146.0,GAS,0,4774.0,5.0,6.0
15175,275000.0,APARTMENT,APARTMENT,Tongeren,2021.0,73.0,2.0,0,0,17.0,0.0,0,0,66.0,GAS,1,817.0,3.0,6.0
15176,198000.0,APARTMENT,APARTMENT,Veurne,2019.0,58.0,1.0,0,0,0.0,0.0,0,0,91.0,ELECTRIC,1,1.0,3.4777053424363684,4.007177894849396
15177,290000.0,HOUSE,HOUSE,Tournai,2023.0,136.0,3.0,0,0,20.0,200.0,0,1,85.0,GAS,1,1123.9213710072236,3.0,3.7015339384795576
15178,699000.0,HOUSE,MIXED_USE_BUILDING,Halle-Vilvoorde,1950.0,372.0,4.0,0,0,5.0,90.0,0,1,98.0,GAS,1,1689.9286152821392,5.0,4.0
15179,466000.0,APARTMENT,APARTMENT,Brussels,2024.0,73.0,2.0,0,0,8.0,0.0,0,1,30.0,GAS,0,1367.4843905412363,3.610400817451074,4.119460228161617
15180,275000.0,APARTMENT,APARTMENT,Veurne,2024.0,77.0,1.0,0,0,7.0,0.0,0,0,0.0,GAS,0,1103.1631591101068,3.5050631481762786,4.0
15181,364500.0,APARTMENT,APARTMENT,Gent,2021.0,78.0,1.0,0,0,27.0,0.0,0,0,0.0,GAS,0,1227.0204900698236,3.5389408839431336,4.0
15182,444000.0,APARTMENT,APARTMENT,Halle-Vilvoorde,2024.0,93.0,3.0,0,0,20.0,0.0,0,1,99.0,GAS,1,1337.0390130634623,5.0,6.0
15183,170000.0,APARTMENT,APARTMENT,Brussels,1970.0,83.0,2.0,0,0,9.0,0.0,0,1,832.0,GAS,0,957.8556759164304,1.0,1.0
15184,360000.0,HOUSE,HOUSE,Halle-Vilvoorde,1963.0,186.0,4.0,0,0,20.0,0.0,0,0,366.0,GAS,1,1220.7930265215373,3.0,3.0
15185,420000.0,APARTMENT,PENTHOUSE,Brussels,2007.0,118.0,3.0,0,0,8.0,0.0,0,1,166.0,GAS,1,1947.0,3.0,4.0
15186,595000.0,HOUSE,HOUSE,Brugge,1905.0,485.0,0.0,0,0,0.0,0.0,0,0,0.0,GAS,1,3594.0,3.674377443138134,4.1727631854075975
15187,189000.0,APARTMENT,GROUND_FLOOR,Tongeren,2002.0,50.0,1.0,0,0,8.0,0.0,0,0,92.0,GAS,1,984.1494109302017,3.0,3.689014042913784
15188,489000.0,HOUSE,HOUSE,Leuven,1952.0,177.0,4.0,0,0,0.0,0.0,0,1,172.0,GAS,1,832.0,3.0,3.7264891037925554
15189,188000.0,APARTMENT,APARTMENT,Neufchâteau,1998.0,85.0,2.0,0,0,0.0,0.0,0,0,225.0,ELECTRIC,1,946.0,4.0,4.0
15190,429000.0,HOUSE,VILLA,Nivelles,1970.0,162.0,5.0,0,0,0.0,0.0,0,0,359.0,FUELOIL,1,1.0,3.5920032723423496,4.104519766510494
15191,359000.0,APARTMENT,APARTMENT,Antwerp,1960.0,100.0,2.0,0,1,0.0,0.0,0,1,182.0,GAS,1,1234.0,3.0,4.0
15192,295000.0,HOUSE,HOUSE,Turnhout,1972.0,120.0,3.0,0,0,0.0,0.0,0,1,436.0,FUELOIL,1,1130.8407749670266,3.512633591923062,4.0
15193,370000.0,APARTMENT,APARTMENT,Mouscron,2022.0,129.0,2.0,0,0,18.0,0.0,0,1,24.0,GAS,1,1234.631834384983,3.0,6.0
15194,496500.0,APARTMENT,PENTHOUSE,Kortrijk,2023.0,129.0,3.0,0,0,34.0,0.0,0,0,60.0,GAS,1,1.0,3.588627305968186,4.0
15195,435000.0,APARTMENT,APARTMENT,Brugge,2017.0,65.0,1.0,0,0,0.0,0.0,0,0,113.0,GAS,1,1324.5840859654663,3.5656266981505444,4.0
15196,210000.0,APARTMENT,APARTMENT,Brussels,1940.0,75.0,1.0,0,0,2.0,0.0,0,0,322.0,GAS,0,1013.210907573198,3.0,4.0
15197,285000.0,HOUSE,HOUSE,Dendermonde,1973.0,201.0,3.0,0,0,0.0,450.0,0,0,669.0,GAS,1,800.0,3.232208864608886,3.0
15198,819000.0,HOUSE,VILLA,Leuven,2008.0,345.0,6.0,0,0,32.0,0.0,0,0,116.0,FUELOIL,1,1861.0,5.0,6.0
15199,298500.0,APARTMENT,APARTMENT,Antwerp,1960.0,75.0,2.0,0,0,1.0,0.0,0,1,208.0,FUELOIL,0,1135.684357739935,3.0,4.0
15200,150000.0,APARTMENT,FLAT_STUDIO,Gent,1966.0,33.0,1.0,0,0,0.0,0.0,0,0,612.0,GAS,0,930.1780600660423,2.6280173778026157,1.0
15201,455000.0,HOUSE,TOWN_HOUSE,Mechelen,1995.0,137.0,3.0,0,0,18.0,40.0,0,0,105.0,GAS,1,1110.0,5.0,6.0
15202,710000.0,HOUSE,HOUSE,Brugge,2000.0,147.0,3.0,0,0,0.0,0.0,0,0,110.0,GAS,1,1068.0,3.0,3.7539194842379997
15203,269000.0,APARTMENT,APARTMENT,Brussels,1964.0,94.0,2.0,0,0,7.0,0.0,0,1,160.0,GAS,1,1088.0,4.0,5.0
15204,179000.0,APARTMENT,APARTMENT,Brussels,1930.0,95.0,3.0,0,0,0.0,0.0,0,1,386.0,GAS,1,970.3106029950189,3.0,4.0
15205,545000.0,APARTMENT,APARTMENT,Brussels,2023.0,142.0,3.0,0,0,57.0,0.0,0,1,45.0,GAS,1,1476.8109731407556,5.0,6.0
15206,260300.0,HOUSE,VILLA,Charleroi,2021.0,124.0,3.0,0,0,0.0,0.0,0,1,90.0,GAS,0,1082.820111449787,4.0,4.345342740546828
15207,333000.0,HOUSE,HOUSE,Hasselt,1967.0,200.0,3.0,1,0,0.0,510.0,0,1,567.0,FUELOIL,0,1183.4282451147362,3.0,3.0
15209,360000.0,HOUSE,HOUSE,Namur,1992.0,200.0,5.0,0,1,8.0,0.0,0,1,303.0,FUELOIL,1,1239.0,4.0,4.0
15210,429000.0,HOUSE,MIXED_USE_BUILDING,Antwerp,1930.0,315.0,4.0,0,1,0.0,0.0,0,1,511.0,GAS,1,1961.0,4.0,4.0
15211,322000.0,HOUSE,HOUSE,Neufchâteau,2022.0,125.0,3.0,0,0,18.0,0.0,0,0,115.0,GAS,1,1168.2055563204606,1.0,6.0
15212,459000.0,HOUSE,TOWN_HOUSE,Halle-Vilvoorde,1979.0,170.0,3.0,0,0,20.0,150.0,0,0,166.0,GAS,1,1512.0,3.0,4.0
15213,549000.0,HOUSE,TOWN_HOUSE,Brussels,1970.0,195.0,5.0,0,0,12.0,60.0,0,1,254.0,GAS,1,2265.0,5.0,6.0
15214,339000.0,HOUSE,HOUSE,Oudenaarde,1963.0,151.0,2.0,0,0,0.0,0.0,0,1,172.0,GAS,1,574.0,3.547509566180354,4.066321994348616
15215,635000.0,APARTMENT,APARTMENT,Brugge,2008.0,87.0,2.0,0,0,0.0,0.0,0,0,76.0,GAS,0,1601.3602445307479,3.6940348672266152,4.190557289872703
15216,295000.0,APARTMENT,APARTMENT,Brussels,1975.0,106.0,2.0,0,0,13.0,0.0,0,0,257.0,GAS,1,1130.840774994633,5.0,3.0
15217,435000.0,HOUSE,BUNGALOW,Halle-Vilvoorde,2000.0,160.0,2.0,0,0,0.0,0.0,0,0,317.0,FUELOIL,1,1249.0,3.0,3.0
15218,295000.0,HOUSE,HOUSE,Veurne,1919.0,176.0,4.0,0,0,0.0,0.0,0,0,617.0,GAS,1,428.0,3.0,1.0
15219,450000.0,APARTMENT,APARTMENT,Brussels,1962.0,117.0,3.0,0,0,8.0,0.0,0,1,168.0,GAS,0,1836.0,5.0,4.0
15220,235000.0,HOUSE,HOUSE,Veurne,1934.0,157.0,3.0,0,0,0.0,0.0,0,0,684.0,GAS,1,629.0,3.4960544010457557,4.0224709389432345
15221,175000.0,APARTMENT,APARTMENT,Aalst,1992.0,85.0,2.0,0,0,12.0,0.0,0,1,241.0,GAS,1,674.0,3.190576609208844,3.0
15222,1150000.0,APARTMENT,APARTMENT,Antwerp,1900.0,185.0,2.0,0,1,2.0,70.0,0,0,109.0,GAS,1,2314.058852855003,5.0,4.0
15223,650000.0,HOUSE,VILLA,Gent,2004.0,209.0,4.0,0,0,0.0,0.0,0,0,309.0,ELECTRIC,1,1962.0,3.0,3.0
15224,740000.0,APARTMENT,APARTMENT,Veurne,1988.0,81.0,3.0,0,0,0.0,0.0,0,1,216.0,ELECTRIC,1,1001.0,4.234082207104722,6.0
15225,358000.0,HOUSE,MANOR_HOUSE,Eeklo,1933.0,192.0,4.0,0,0,0.0,0.0,0,0,1342.0,FUELOIL,1,492.0,2.7066064533758576,1.0
15226,95000.0,HOUSE,HOUSE,Antwerp,1930.0,161.0,2.0,0,0,0.0,0.0,0,1,799.0,GAS,0,741.0,2.6071763039704643,1.0
15227,199000.0,HOUSE,HOUSE,Nivelles,1939.0,135.0,3.0,0,1,30.0,0.0,0,1,691.0,FUELOIL,0,347.0,2.6464362608468575,1.0
15228,979000.0,APARTMENT,PENTHOUSE,Leuven,2024.0,168.0,3.0,0,1,23.0,0.0,0,1,9.0,GAS,1,2077.4152372551544,5.0,5.081922729162858
15229,399000.0,HOUSE,HOUSE,Turnhout,1958.0,220.0,4.0,0,0,0.0,0.0,0,0,493.0,GAS,1,886.0,3.551923038440794,4.0
15230,629000.0,HOUSE,HOUSE,Turnhout,2020.0,257.0,6.0,0,0,0.0,0.0,0,1,83.0,GAS,1,1063.0,3.6389552071682103,4.0
15231,620000.0,HOUSE,HOUSE,Nivelles,1992.0,224.0,3.0,0,0,25.0,1500.0,0,0,184.0,GAS,1,2843.0,3.0,4.0
15232,450000.0,HOUSE,HOUSE,Sint-Niklaas,1946.0,310.0,4.0,0,0,25.0,217.0,0,0,756.0,GAS,1,1224.0,4.0,4.0
15233,280000.0,HOUSE,HOUSE,Nivelles,1950.0,90.0,2.0,0,0,6.0,0.0,0,0,335.0,GAS,1,1018.0,3.5069375538577647,4.0
15234,295000.0,APARTMENT,APARTMENT,Oostend,1964.0,103.0,2.0,0,0,4.0,0.0,0,1,128.0,GAS,0,1130.8407749649793,3.0,4.0
15235,330000.0,HOUSE,HOUSE,Neufchâteau,2010.0,160.0,4.0,0,0,0.0,0.0,0,1,241.0,PELLET,1,423.0,3.0,4.0
15236,549000.0,APARTMENT,APARTMENT,Sint-Niklaas,2013.0,222.0,1.0,0,0,0.0,0.0,0,0,100.0,GAS,1,1941.0,3.6515073236443203,4.154164820421487
15237,435000.0,APARTMENT,APARTMENT,Mechelen,2015.0,152.0,3.0,0,0,41.0,0.0,0,0,101.0,GAS,1,1197.0,3.0,4.0
15238,330000.0,HOUSE,HOUSE,Antwerp,1956.0,105.0,3.0,0,0,0.0,50.0,0,0,461.0,GAS,1,830.0,3.525812814475799,4.0
15239,595000.0,HOUSE,HOUSE,Antwerp,1958.0,223.0,5.0,0,0,42.0,80.0,0,0,343.0,FUELOIL,1,1578.0,3.0,4.0
15240,405455.0,APARTMENT,APARTMENT,Nivelles,2021.0,116.0,2.0,0,0,22.0,0.0,0,1,136.0,GAS,1,1283.6973278952844,3.0,6.0
15241,895000.0,HOUSE,APARTMENT_BLOCK,Brussels,1956.0,325.0,5.0,0,0,48.0,345.0,0,0,374.0,GAS,1,4325.0,3.0,4.0
15242,189000.0,HOUSE,VILLA,Veurne,2005.0,83.0,3.0,0,0,0.0,0.0,0,0,532.0,ELECTRIC,1,630.0,3.195863390359856,3.0
